,identifier,response_id,sentence_number,token_number,token,lemma,pos
16746,Q14_R_OqeNVuAfJkGgwDL_2_2,R_OqeNVuAfJkGgwDL,2,2,geschreven,schrijven,VERB
16747,Q14_R_OqeNVuAfJkGgwDL_2_3,R_OqeNVuAfJkGgwDL,2,3,.,.,PUNCT
16748,Q14_R_2rPCDeYoWL7Q2mg_0_0,R_2rPCDeYoWL7Q2mg,0,0,Ja,ja,INTJ
16749,Q14_R_2rPCDeYoWL7Q2mg_0_1,R_2rPCDeYoWL7Q2mg,0,1,",",",",PUNCT
16750,Q14_R_2rPCDeYoWL7Q2mg_0_2,R_2rPCDeYoWL7Q2mg,0,2,maar,maar,CCONJ
16751,Q14_R_2rPCDeYoWL7Q2mg_0_3,R_2rPCDeYoWL7Q2mg,0,3,onze,ons,PRON
16752,Q14_R_2rPCDeYoWL7Q2mg_0_4,R_2rPCDeYoWL7Q2mg,0,4,genderinclusieve,genderinclusief,ADJ
16753,Q14_R_2rPCDeYoWL7Q2mg_0_5,R_2rPCDeYoWL7Q2mg,0,5,waarden,waarde,NOUN
16754,Q14_R_2rPCDeYoWL7Q2mg_0_6,R_2rPCDeYoWL7Q2mg,0,6,mogen,mogen,AUX
16755,Q14_R_2rPCDeYoWL7Q2mg_0_7,R_2rPCDeYoWL7Q2mg,0,7,niet,niet,ADV
16756,Q14_R_2rPCDeYoWL7Q2mg_0_8,R_2rPCDeYoWL7Q2mg,0,8,anachronistisch,anachronistisch,ADJ
16757,Q14_R_2rPCDeYoWL7Q2mg_0_9,R_2rPCDeYoWL7Q2mg,0,9,op,op,ADP
16758,Q14_R_2rPCDeYoWL7Q2mg_0_10,R_2rPCDeYoWL7Q2mg,0,10,eerdere,eerder,ADJ
16759,Q14_R_2rPCDeYoWL7Q2mg_0_11,R_2rPCDeYoWL7Q2mg,0,11,perioden,period,NOUN
16760,Q14_R_2rPCDeYoWL7Q2mg_0_12,R_2rPCDeYoWL7Q2mg,0,12,worden,worden,AUX
16761,Q14_R_2rPCDeYoWL7Q2mg_0_13,R_2rPCDeYoWL7Q2mg,0,13,geplakt,plakken,VERB
16762,Q14_R_2rPCDeYoWL7Q2mg_0_14,R_2rPCDeYoWL7Q2mg,0,14,.,.,PUNCT
16763,Q14_R_2rPCDeYoWL7Q2mg_1_0,R_2rPCDeYoWL7Q2mg,1,0,Maar,maar,CCONJ
16764,Q14_R_2rPCDeYoWL7Q2mg_1_1,R_2rPCDeYoWL7Q2mg,1,1,er,er,ADV
16765,Q14_R_2rPCDeYoWL7Q2mg_1_2,R_2rPCDeYoWL7Q2mg,1,2,kan,kunnen,AUX
16766,Q14_R_2rPCDeYoWL7Q2mg_1_3,R_2rPCDeYoWL7Q2mg,1,3,dan,dan,ADV
16767,Q14_R_2rPCDeYoWL7Q2mg_1_4,R_2rPCDeYoWL7Q2mg,1,4,ook,ook,ADV
16768,Q14_R_2rPCDeYoWL7Q2mg_1_5,R_2rPCDeYoWL7Q2mg,1,5,weer,weer,ADV
16769,Q14_R_2rPCDeYoWL7Q2mg_1_6,R_2rPCDeYoWL7Q2mg,1,6,onderwezen,onderwezen,VERB
16770,Q14_R_2rPCDeYoWL7Q2mg_1_7,R_2rPCDeYoWL7Q2mg,1,7,worden,worden,AUX
16771,Q14_R_2rPCDeYoWL7Q2mg_1_8,R_2rPCDeYoWL7Q2mg,1,8,over,over,ADP
16772,Q14_R_2rPCDeYoWL7Q2mg_1_9,R_2rPCDeYoWL7Q2mg,1,9,bvb,bvb,PROPN
16773,Q14_R_2rPCDeYoWL7Q2mg_1_10,R_2rPCDeYoWL7Q2mg,1,10,.,.,PUNCT
16774,Q14_R_2rPCDeYoWL7Q2mg_2_0,R_2rPCDeYoWL7Q2mg,2,0,de,de,DET
16775,Q14_R_2rPCDeYoWL7Q2mg_2_1,R_2rPCDeYoWL7Q2mg,2,1,positie,positie,NOUN
16776,Q14_R_2rPCDeYoWL7Q2mg_2_2,R_2rPCDeYoWL7Q2mg,2,2,van,van,ADP
16777,Q14_R_2rPCDeYoWL7Q2mg_2_3,R_2rPCDeYoWL7Q2mg,2,3,vrouwelijke,vrouwelijk,ADJ
16778,Q14_R_2rPCDeYoWL7Q2mg_2_4,R_2rPCDeYoWL7Q2mg,2,4,auteurs,auteur,NOUN
16779,Q14_R_2rPCDeYoWL7Q2mg_2_5,R_2rPCDeYoWL7Q2mg,2,5,.,.,PUNCT
16780,Q14_R_2Xml1ls23xyvWtu_0_0,R_2Xml1ls23xyvWtu,0,0,Wordt,worden,AUX
16781,Q14_R_2Xml1ls23xyvWtu_0_1,R_2Xml1ls23xyvWtu,0,1,bedoeld,bedoelen,VERB
16782,Q14_R_2Xml1ls23xyvWtu_0_2,R_2Xml1ls23xyvWtu,0,2,genderdiversiteit,genderdiversiteit,NOUN
16783,Q14_R_2Xml1ls23xyvWtu_0_3,R_2Xml1ls23xyvWtu,0,3,kijkend,kijken,VERB
16784,Q14_R_2Xml1ls23xyvWtu_0_4,R_2Xml1ls23xyvWtu,0,4,naar,naar,ADP
16785,Q14_R_2Xml1ls23xyvWtu_0_5,R_2Xml1ls23xyvWtu,0,5,de,de,DET
16786,Q14_R_2Xml1ls23xyvWtu_0_6,R_2Xml1ls23xyvWtu,0,6,auteurs,auteur,NOUN
16787,Q14_R_2Xml1ls23xyvWtu_0_7,R_2Xml1ls23xyvWtu,0,7,?,?,PUNCT
16788,Q14_R_2Xml1ls23xyvWtu_1_0,R_2Xml1ls23xyvWtu,1,0,Vind,Vinden,VERB
16789,Q14_R_2Xml1ls23xyvWtu_1_1,R_2Xml1ls23xyvWtu,1,1,ik,ik,PRON
16790,Q14_R_2Xml1ls23xyvWtu_1_2,R_2Xml1ls23xyvWtu,1,2,niet,niet,ADV
16791,Q14_R_2Xml1ls23xyvWtu_1_3,R_2Xml1ls23xyvWtu,1,3,zo,zo,ADV
16792,Q14_R_2Xml1ls23xyvWtu_1_4,R_2Xml1ls23xyvWtu,1,4,interessant,interessant,ADJ
16793,Q14_R_2Xml1ls23xyvWtu_1_5,R_2Xml1ls23xyvWtu,1,5,.,.,PUNCT
16794,Q14_R_2Xml1ls23xyvWtu_2_0,R_2Xml1ls23xyvWtu,2,0,Het,het,PRON
16795,Q14_R_2Xml1ls23xyvWtu_2_1,R_2Xml1ls23xyvWtu,2,1,gaat,gaan,VERB
16796,Q14_R_2Xml1ls23xyvWtu_2_2,R_2Xml1ls23xyvWtu,2,2,mij,mij,PRON
16797,Q14_R_2Xml1ls23xyvWtu_2_3,R_2Xml1ls23xyvWtu,2,3,om,om,ADP
16798,Q14_R_2Xml1ls23xyvWtu_2_4,R_2Xml1ls23xyvWtu,2,4,wat,wat,PRON
16799,Q14_R_2Xml1ls23xyvWtu_2_5,R_2Xml1ls23xyvWtu,2,5,de,de,DET
16800,Q14_R_2Xml1ls23xyvWtu_2_6,R_2Xml1ls23xyvWtu,2,6,tekst,tekst,NOUN
16801,Q14_R_2Xml1ls23xyvWtu_2_7,R_2Xml1ls23xyvWtu,2,7,brengt,brengen,VERB
16802,Q14_R_2Xml1ls23xyvWtu_2_8,R_2Xml1ls23xyvWtu,2,8,.,.,PUNCT
16803,Q14_R_299NrfQfecngcEh_0_0,R_299NrfQfecngcEh,0,0,Je,je,PRON
16804,Q14_R_299NrfQfecngcEh_0_1,R_299NrfQfecngcEh,0,1,moet,moeten,AUX
16805,Q14_R_299NrfQfecngcEh_0_2,R_299NrfQfecngcEh,0,2,kijken,kijken,VERB
16806,Q14_R_299NrfQfecngcEh_0_3,R_299NrfQfecngcEh,0,3,naar,naar,ADP
16807,Q14_R_299NrfQfecngcEh_0_4,R_299NrfQfecngcEh,0,4,de,de,DET
16808,Q14_R_299NrfQfecngcEh_0_5,R_299NrfQfecngcEh,0,5,waarde,waarde,NOUN
16809,Q14_R_299NrfQfecngcEh_0_6,R_299NrfQfecngcEh,0,6,van,van,ADP
16810,Q14_R_299NrfQfecngcEh_0_7,R_299NrfQfecngcEh,0,7,het,het,DET
16811,Q14_R_299NrfQfecngcEh_0_8,R_299NrfQfecngcEh,0,8,werk,werk,NOUN
16812,Q14_R_299NrfQfecngcEh_0_9,R_299NrfQfecngcEh,0,9,boven,boven,ADP
16813,Q14_R_299NrfQfecngcEh_0_10,R_299NrfQfecngcEh,0,10,gender,gender,SYM
16814,Q14_R_299NrfQfecngcEh_0_11,R_299NrfQfecngcEh,0,11,.,.,PUNCT
16815,Q14_R_299NrfQfecngcEh_1_0,R_299NrfQfecngcEh,1,0,Bij,bij,ADP
16816,Q14_R_299NrfQfecngcEh_1_1,R_299NrfQfecngcEh,1,1,twijfel,twijfel,NOUN
16817,Q14_R_299NrfQfecngcEh_1_2,R_299NrfQfecngcEh,1,2,",",",",PUNCT
16818,Q14_R_299NrfQfecngcEh_1_3,R_299NrfQfecngcEh,1,3,dan,dan,ADV
16819,Q14_R_299NrfQfecngcEh_1_4,R_299NrfQfecngcEh,1,4,kun,kunnen,AUX
16820,Q14_R_299NrfQfecngcEh_1_5,R_299NrfQfecngcEh,1,5,je,je,PRON
16821,Q14_R_299NrfQfecngcEh_1_6,R_299NrfQfecngcEh,1,6,naar,naar,ADP
16822,Q14_R_299NrfQfecngcEh_1_7,R_299NrfQfecngcEh,1,7,gender,gender,SYM
16823,Q14_R_299NrfQfecngcEh_1_8,R_299NrfQfecngcEh,1,8,kijken,kijken,VERB
16824,Q14_R_3GCjaScutLNdoV1_0_0,R_3GCjaScutLNdoV1,0,0,Voor,voor,ADP
16825,Q14_R_3GCjaScutLNdoV1_0_1,R_3GCjaScutLNdoV1,0,1,mij,mij,PRON
16826,Q14_R_3GCjaScutLNdoV1_0_2,R_3GCjaScutLNdoV1,0,2,gaat,gaan,VERB
16827,Q14_R_3GCjaScutLNdoV1_0_3,R_3GCjaScutLNdoV1,0,3,het,het,PRON
16828,Q14_R_3GCjaScutLNdoV1_0_4,R_3GCjaScutLNdoV1,0,4,om,om,ADP
16829,Q14_R_3GCjaScutLNdoV1_0_5,R_3GCjaScutLNdoV1,0,5,het,het,DET
16830,Q14_R_3GCjaScutLNdoV1_0_6,R_3GCjaScutLNdoV1,0,6,werk,werk,NOUN
16831,Q14_R_3GCjaScutLNdoV1_0_7,R_3GCjaScutLNdoV1,0,7,niet,niet,ADV
16832,Q14_R_3GCjaScutLNdoV1_0_8,R_3GCjaScutLNdoV1,0,8,om,om,ADP
16833,Q14_R_3GCjaScutLNdoV1_0_9,R_3GCjaScutLNdoV1,0,9,gender,gender,NOUN
16834,Q14_R_3G6Sf6Gzgamjvnh_0_0,R_3G6Sf6Gzgamjvnh,0,0,Dat,dat,PRON
16835,Q14_R_3G6Sf6Gzgamjvnh_0_1,R_3G6Sf6Gzgamjvnh,0,1,zou,zullen,AUX
16836,Q14_R_3G6Sf6Gzgamjvnh_0_2,R_3G6Sf6Gzgamjvnh,0,2,geen,geen,DET
16837,Q14_R_3G6Sf6Gzgamjvnh_0_3,R_3G6Sf6Gzgamjvnh,0,3,vraag,vraag,NOUN
16838,Q14_R_3G6Sf6Gzgamjvnh_0_4,R_3G6Sf6Gzgamjvnh,0,4,maar,maar,ADV
16839,Q14_R_3G6Sf6Gzgamjvnh_0_5,R_3G6Sf6Gzgamjvnh,0,5,vanzelfsprekend,vanzelfsprekend,ADJ
16840,Q14_R_3G6Sf6Gzgamjvnh_0_6,R_3G6Sf6Gzgamjvnh,0,6,moeten,moeten,AUX
16841,Q14_R_3G6Sf6Gzgamjvnh_0_7,R_3G6Sf6Gzgamjvnh,0,7,zijn,zijn,AUX
16842,Q14_R_tEfw1NypxGWv4dz_0_0,R_tEfw1NypxGWv4dz,0,0,Ik,ik,PRON
16843,Q14_R_tEfw1NypxGWv4dz_0_1,R_tEfw1NypxGWv4dz,0,1,vind,vinden,VERB
16844,Q14_R_tEfw1NypxGWv4dz_0_2,R_tEfw1NypxGWv4dz,0,2,dat,dat,PRON
16845,Q14_R_tEfw1NypxGWv4dz_0_3,R_tEfw1NypxGWv4dz,0,3,al,al,ADV
16846,Q14_R_tEfw1NypxGWv4dz_0_4,R_tEfw1NypxGWv4dz,0,4,er,er,ADV
16847,Q14_R_tEfw1NypxGWv4dz_0_5,R_tEfw1NypxGWv4dz,0,5,',',PUNCT
16848,Q14_R_tEfw1NypxGWv4dz_0_6,R_tEfw1NypxGWv4dz,0,6,gestreefd,streven,VERB
16849,Q14_R_tEfw1NypxGWv4dz_0_7,R_tEfw1NypxGWv4dz,0,7,',',PUNCT
16850,Q14_R_tEfw1NypxGWv4dz_0_8,R_tEfw1NypxGWv4dz,0,8,moet,moeten,AUX
16851,Q14_R_tEfw1NypxGWv4dz_0_9,R_tEfw1NypxGWv4dz,0,9,worden,worden,AUX
16852,Q14_R_tEfw1NypxGWv4dz_0_10,R_tEfw1NypxGWv4dz,0,10,naar,naar,ADP
16853,Q14_R_tEfw1NypxGWv4dz_0_11,R_tEfw1NypxGWv4dz,0,11,diversiteit,diversiteit,NOUN
16854,Q14_R_tEfw1NypxGWv4dz_0_12,R_tEfw1NypxGWv4dz,0,12,",",",",PUNCT
16855,Q14_R_tEfw1NypxGWv4dz_0_13,R_tEfw1NypxGWv4dz,0,13,dat,dat,SCONJ
16856,Q14_R_tEfw1NypxGWv4dz_0_14,R_tEfw1NypxGWv4dz,0,14,er,er,ADV
16857,Q14_R_tEfw1NypxGWv4dz_0_15,R_tEfw1NypxGWv4dz,0,15,te,te,ADV
16858,Q14_R_tEfw1NypxGWv4dz_0_16,R_tEfw1NypxGWv4dz,0,16,veel,veel,ADV
16859,Q14_R_tEfw1NypxGWv4dz_0_17,R_tEfw1NypxGWv4dz,0,17,gezocht,zoeken,VERB
16860,Q14_R_tEfw1NypxGWv4dz_0_18,R_tEfw1NypxGWv4dz,0,18,wordt,worden,AUX
16861,Q14_R_tEfw1NypxGWv4dz_0_19,R_tEfw1NypxGWv4dz,0,19,om,om,ADP
16862,Q14_R_tEfw1NypxGWv4dz_0_20,R_tEfw1NypxGWv4dz,0,20,zo,zo,ADV
16863,Q14_R_tEfw1NypxGWv4dz_0_21,R_tEfw1NypxGWv4dz,0,21,inclusief,inclusief,ADJ
16864,Q14_R_tEfw1NypxGWv4dz_0_22,R_tEfw1NypxGWv4dz,0,22,mogelijk,mogelijk,ADJ
16865,Q14_R_tEfw1NypxGWv4dz_0_23,R_tEfw1NypxGWv4dz,0,23,te,te,ADP
16866,Q14_R_tEfw1NypxGWv4dz_0_24,R_tEfw1NypxGWv4dz,0,24,zijn,zijn,AUX
16867,Q14_R_tEfw1NypxGWv4dz_0_25,R_tEfw1NypxGWv4dz,0,25,.,.,PUNCT
16868,Q14_R_tEfw1NypxGWv4dz_1_0,R_tEfw1NypxGWv4dz,1,0,Moeten,moeten,AUX
16869,Q14_R_tEfw1NypxGWv4dz_1_1,R_tEfw1NypxGWv4dz,1,1,er,er,ADV
16870,Q14_R_tEfw1NypxGWv4dz_1_2,R_tEfw1NypxGWv4dz,1,2,vrouwen,vrouw,NOUN
16871,Q14_R_tEfw1NypxGWv4dz_1_3,R_tEfw1NypxGWv4dz,1,3,zijn,zijn,VERB
16872,Q14_R_tEfw1NypxGWv4dz_1_4,R_tEfw1NypxGWv4dz,1,4,?,?,PUNCT
16873,Q14_R_tEfw1NypxGWv4dz_2_0,R_tEfw1NypxGWv4dz,2,0,Ja,ja,INTJ
16874,Q14_R_tEfw1NypxGWv4dz_2_1,R_tEfw1NypxGWv4dz,2,1,.,.,PUNCT
16875,Q14_R_tEfw1NypxGWv4dz_3_0,R_tEfw1NypxGWv4dz,3,0,Moeten,moeten,AUX
16876,Q14_R_tEfw1NypxGWv4dz_3_1,R_tEfw1NypxGWv4dz,3,1,er,er,ADV
16877,Q14_R_tEfw1NypxGWv4dz_3_2,R_tEfw1NypxGWv4dz,3,2,mensen,mens,NOUN
16878,Q14_R_tEfw1NypxGWv4dz_3_3,R_tEfw1NypxGWv4dz,3,3,met,met,ADP
16879,Q14_R_tEfw1NypxGWv4dz_3_4,R_tEfw1NypxGWv4dz,3,4,buitenlandse,buitenlands,ADJ
16880,Q14_R_tEfw1NypxGWv4dz_3_5,R_tEfw1NypxGWv4dz,3,5,origine,origine,NOUN
16881,Q14_R_tEfw1NypxGWv4dz_3_6,R_tEfw1NypxGWv4dz,3,6,zijn,zijn,AUX
16882,Q14_R_tEfw1NypxGWv4dz_3_7,R_tEfw1NypxGWv4dz,3,7,?,?,PUNCT
16883,Q14_R_tEfw1NypxGWv4dz_4_0,R_tEfw1NypxGWv4dz,4,0,Ja,ja,INTJ
16884,Q14_R_tEfw1NypxGWv4dz_4_1,R_tEfw1NypxGWv4dz,4,1,.,.,PUNCT
16885,Q14_R_tEfw1NypxGWv4dz_5_0,R_tEfw1NypxGWv4dz,5,0,Moet,Moeten,AUX
16886,Q14_R_tEfw1NypxGWv4dz_5_1,R_tEfw1NypxGWv4dz,5,1,er,er,ADV
16887,Q14_R_tEfw1NypxGWv4dz_5_2,R_tEfw1NypxGWv4dz,5,2,gezocht,zoeken,VERB
16888,Q14_R_tEfw1NypxGWv4dz_5_3,R_tEfw1NypxGWv4dz,5,3,worden,worden,AUX
16889,Q14_R_tEfw1NypxGWv4dz_5_4,R_tEfw1NypxGWv4dz,5,4,om,om,ADP
16890,Q14_R_tEfw1NypxGWv4dz_5_5,R_tEfw1NypxGWv4dz,5,5,toch,toch,ADV
16891,Q14_R_tEfw1NypxGWv4dz_5_6,R_tEfw1NypxGWv4dz,5,6,zo,zo,ADV
16892,Q14_R_tEfw1NypxGWv4dz_5_7,R_tEfw1NypxGWv4dz,5,7,inclusief,inclusief,ADJ
16893,Q14_R_tEfw1NypxGWv4dz_5_8,R_tEfw1NypxGWv4dz,5,8,mogelijk,mogelijk,ADJ
16894,Q14_R_tEfw1NypxGWv4dz_5_9,R_tEfw1NypxGWv4dz,5,9,te,te,ADP
16895,Q14_R_tEfw1NypxGWv4dz_5_10,R_tEfw1NypxGWv4dz,5,10,zijn,zijn,AUX
16896,Q14_R_tEfw1NypxGWv4dz_5_11,R_tEfw1NypxGWv4dz,5,11,?,?,PUNCT
16897,Q14_R_tEfw1NypxGWv4dz_6_0,R_tEfw1NypxGWv4dz,6,0,Nee,nee,INTJ
16898,Q14_R_tEfw1NypxGWv4dz_6_1,R_tEfw1NypxGWv4dz,6,1,.,.,PUNCT
16899,Q14_R_1QFA7KlgdTqFI7C_0_0,R_1QFA7KlgdTqFI7C,0,0,Niet,niet,ADV
16900,Q14_R_1QFA7KlgdTqFI7C_0_1,R_1QFA7KlgdTqFI7C,0,1,als,als,SCONJ
16901,Q14_R_1QFA7KlgdTqFI7C_0_2,R_1QFA7KlgdTqFI7C,0,2,uitgangspunt,uitgangspunt,NOUN
16902,Q14_R_1QFA7KlgdTqFI7C_0_3,R_1QFA7KlgdTqFI7C,0,3,...,...,PUNCT
16903,Q14_R_1QFA7KlgdTqFI7C_0_4,R_1QFA7KlgdTqFI7C,0,4,er,er,ADV
16904,Q14_R_1QFA7KlgdTqFI7C_0_5,R_1QFA7KlgdTqFI7C,0,5,moet,moeten,AUX
16905,Q14_R_1QFA7KlgdTqFI7C_0_6,R_1QFA7KlgdTqFI7C,0,6,recht,recht,ADJ
16906,Q14_R_1QFA7KlgdTqFI7C_0_7,R_1QFA7KlgdTqFI7C,0,7,gedaan,doen,VERB
16907,Q14_R_1QFA7KlgdTqFI7C_0_8,R_1QFA7KlgdTqFI7C,0,8,worden,worden,AUX
16908,Q14_R_1QFA7KlgdTqFI7C_0_9,R_1QFA7KlgdTqFI7C,0,9,aan,aan,ADP
16909,Q14_R_1QFA7KlgdTqFI7C_0_10,R_1QFA7KlgdTqFI7C,0,10,de,de,DET
16910,Q14_R_1QFA7KlgdTqFI7C_0_11,R_1QFA7KlgdTqFI7C,0,11,(,(,PUNCT
16911,Q14_R_1QFA7KlgdTqFI7C_0_12,R_1QFA7KlgdTqFI7C,0,12,kwaliteit,kwaliteit,NOUN
16912,Q14_R_1QFA7KlgdTqFI7C_0_13,R_1QFA7KlgdTqFI7C,0,13,van,van,ADP
16913,Q14_R_1QFA7KlgdTqFI7C_0_14,R_1QFA7KlgdTqFI7C,0,14,de,de,DET
16914,Q14_R_1QFA7KlgdTqFI7C_0_15,R_1QFA7KlgdTqFI7C,0,15,),),PUNCT
16915,Q14_R_1QFA7KlgdTqFI7C_0_16,R_1QFA7KlgdTqFI7C,0,16,literaire,literair,ADJ
16916,Q14_R_1QFA7KlgdTqFI7C_0_17,R_1QFA7KlgdTqFI7C,0,17,werken,werk,NOUN
16917,Q14_R_1QFA7KlgdTqFI7C_0_18,R_1QFA7KlgdTqFI7C,0,18,",",",",PUNCT
16918,Q14_R_1QFA7KlgdTqFI7C_0_19,R_1QFA7KlgdTqFI7C,0,19,en,en,CCONJ
16919,Q14_R_1QFA7KlgdTqFI7C_0_20,R_1QFA7KlgdTqFI7C,0,20,dus,dus,ADV
16920,Q14_R_1QFA7KlgdTqFI7C_0_21,R_1QFA7KlgdTqFI7C,0,21,ook,ook,ADV
16921,Q14_R_1QFA7KlgdTqFI7C_0_22,R_1QFA7KlgdTqFI7C,0,22,met,met,ADP
16922,Q14_R_1QFA7KlgdTqFI7C_0_23,R_1QFA7KlgdTqFI7C,0,23,oog,oog,NOUN
16923,Q14_R_1QFA7KlgdTqFI7C_0_24,R_1QFA7KlgdTqFI7C,0,24,op,op,ADP
16924,Q14_R_1QFA7KlgdTqFI7C_0_25,R_1QFA7KlgdTqFI7C,0,25,diversiteit,diversiteit,NOUN
16925,Q14_R_1QFA7KlgdTqFI7C_0_26,R_1QFA7KlgdTqFI7C,0,26,.,.,PUNCT
16926,Q14_R_2Ed9Fksgx0FgMxg_0_0,R_2Ed9Fksgx0FgMxg,0,0,te,te,DET
16927,Q14_R_2Ed9Fksgx0FgMxg_0_1,R_2Ed9Fksgx0FgMxg,0,1,weinig,weinig,DET
16928,Q14_R_2Ed9Fksgx0FgMxg_0_2,R_2Ed9Fksgx0FgMxg,0,2,vrouwen,vrouw,NOUN
16929,Q14_R_2Ed9Fksgx0FgMxg_0_3,R_2Ed9Fksgx0FgMxg,0,3,in,in,ADP
16930,Q14_R_2Ed9Fksgx0FgMxg_0_4,R_2Ed9Fksgx0FgMxg,0,4,de,de,DET
16931,Q14_R_2Ed9Fksgx0FgMxg_0_5,R_2Ed9Fksgx0FgMxg,0,5,canon,canon,NOUN
16932,Q14_R_2Ed9Fksgx0FgMxg_0_6,R_2Ed9Fksgx0FgMxg,0,6,",",",",PUNCT
16933,Q14_R_2Ed9Fksgx0FgMxg_0_7,R_2Ed9Fksgx0FgMxg,0,7,om,om,ADP
16934,Q14_R_2Ed9Fksgx0FgMxg_0_8,R_2Ed9Fksgx0FgMxg,0,8,cultuur-historische,cultuur-historisch,ADJ
16935,Q14_R_2Ed9Fksgx0FgMxg_0_9,R_2Ed9Fksgx0FgMxg,0,9,redenen,reden,NOUN
16936,Q14_R_2Ed9Fksgx0FgMxg_0_10,R_2Ed9Fksgx0FgMxg,0,10,(,(,PUNCT
16937,Q14_R_2Ed9Fksgx0FgMxg_0_11,R_2Ed9Fksgx0FgMxg,0,11,vrouwen,vrouw,NOUN
16938,Q14_R_2Ed9Fksgx0FgMxg_0_12,R_2Ed9Fksgx0FgMxg,0,12,telden,telden,VERB
16939,Q14_R_2Ed9Fksgx0FgMxg_0_13,R_2Ed9Fksgx0FgMxg,0,13,niet,niet,ADV
16940,Q14_R_2Ed9Fksgx0FgMxg_0_14,R_2Ed9Fksgx0FgMxg,0,14,op,op,ADP
16941,Q14_R_2Ed9Fksgx0FgMxg_0_15,R_2Ed9Fksgx0FgMxg,0,15,dezelfde,dezelfde,DET
16942,Q14_R_2Ed9Fksgx0FgMxg_0_16,R_2Ed9Fksgx0FgMxg,0,16,manier,manier,NOUN
16943,Q14_R_2Ed9Fksgx0FgMxg_0_17,R_2Ed9Fksgx0FgMxg,0,17,mee,mee,ADP
16944,Q14_R_2Ed9Fksgx0FgMxg_0_18,R_2Ed9Fksgx0FgMxg,0,18,als,als,SCONJ
16945,Q14_R_2Ed9Fksgx0FgMxg_0_19,R_2Ed9Fksgx0FgMxg,0,19,mannen,man,NOUN
16946,Q14_R_2Ed9Fksgx0FgMxg_0_20,R_2Ed9Fksgx0FgMxg,0,20,in,in,ADP
16947,Q14_R_2Ed9Fksgx0FgMxg_0_21,R_2Ed9Fksgx0FgMxg,0,21,de,de,DET
16948,Q14_R_2Ed9Fksgx0FgMxg_0_22,R_2Ed9Fksgx0FgMxg,0,22,maatschappij,maatschappij,NOUN
16949,Q14_R_2Ed9Fksgx0FgMxg_0_23,R_2Ed9Fksgx0FgMxg,0,23,),),PUNCT
16950,Q14_R_2Ed9Fksgx0FgMxg_0_24,R_2Ed9Fksgx0FgMxg,0,24,en,en,CCONJ
16951,Q14_R_2Ed9Fksgx0FgMxg_0_25,R_2Ed9Fksgx0FgMxg,0,25,niet,niet,ADV
16952,Q14_R_2Ed9Fksgx0FgMxg_0_26,R_2Ed9Fksgx0FgMxg,0,26,om,om,ADP
16953,Q14_R_2Ed9Fksgx0FgMxg_0_27,R_2Ed9Fksgx0FgMxg,0,27,de,de,DET
16954,Q14_R_2Ed9Fksgx0FgMxg_0_28,R_2Ed9Fksgx0FgMxg,0,28,kwaliteit,kwaliteit,NOUN
16955,Q14_R_2Ed9Fksgx0FgMxg_0_29,R_2Ed9Fksgx0FgMxg,0,29,van,van,ADP
16956,Q14_R_2Ed9Fksgx0FgMxg_0_30,R_2Ed9Fksgx0FgMxg,0,30,hun,hun,PRON
16957,Q14_R_2Ed9Fksgx0FgMxg_0_31,R_2Ed9Fksgx0FgMxg,0,31,werken,werk,NOUN
16958,Q14_R_2Ed9Fksgx0FgMxg_0_32,R_2Ed9Fksgx0FgMxg,0,32,.,.,PUNCT
16959,Q14_R_1jJ9L6qhRs8qObU_0_0,R_1jJ9L6qhRs8qObU,0,0,Tsja,tsja,NOUN
16960,Q14_R_1jJ9L6qhRs8qObU_0_1,R_1jJ9L6qhRs8qObU,0,1,",",",",PUNCT
16961,Q14_R_1jJ9L6qhRs8qObU_0_2,R_1jJ9L6qhRs8qObU,0,2,dat,dat,PRON
16962,Q14_R_1jJ9L6qhRs8qObU_0_3,R_1jJ9L6qhRs8qObU,0,3,kan,kunnen,AUX
16963,Q14_R_1jJ9L6qhRs8qObU_0_4,R_1jJ9L6qhRs8qObU,0,4,een,een,DET
16964,Q14_R_1jJ9L6qhRs8qObU_0_5,R_1jJ9L6qhRs8qObU,0,5,aanzet,aanzet,NOUN
16965,Q14_R_1jJ9L6qhRs8qObU_0_6,R_1jJ9L6qhRs8qObU,0,6,zijn,zijn,AUX
16966,Q14_R_1jJ9L6qhRs8qObU_0_7,R_1jJ9L6qhRs8qObU,0,7,maar,maar,CCONJ
16967,Q14_R_1jJ9L6qhRs8qObU_0_8,R_1jJ9L6qhRs8qObU,0,8,geen,geen,DET
16968,Q14_R_1jJ9L6qhRs8qObU_0_9,R_1jJ9L6qhRs8qObU,0,9,verplichting,verplichting,NOUN
16969,Q14_R_1jJ9L6qhRs8qObU_0_10,R_1jJ9L6qhRs8qObU,0,10,.,.,PUNCT
16970,Q14_R_eVEnsHRMd8InLuV_0_0,R_eVEnsHRMd8InLuV,0,0,Maakt,Maakt,VERB
16971,Q14_R_eVEnsHRMd8InLuV_0_1,R_eVEnsHRMd8InLuV,0,1,niet,niet,ADV
16972,Q14_R_eVEnsHRMd8InLuV_0_2,R_eVEnsHRMd8InLuV,0,2,uit,uit,ADP
16973,Q14_R_eVEnsHRMd8InLuV_0_3,R_eVEnsHRMd8InLuV,0,3,wie,wie,PRON
